Year,Month,Day,UTC Hour,PM2.5,PM10_mask,Retrospective
2019,4,24,0,12.24,0.0,0
2019,4,24,1,12.28,0.0,0
2019,4,24,2,12.85,0.0,0
2019,4,24,3,11.9,0.0,0
2019,4,24,4,11.45,0.0,0
2019,4,24,5,11.02,0.0,0
2019,4,24,6,11.16,0.0,0
2019,4,24,7,11.22,0.0,0
2019,4,24,8,12.38,0.0,0
2019,4,24,9,13.3,0.0,0
2019,4,24,10,15.03,0.0,0
2019,4,24,11,15.14,0.0,0
2019,4,24,12,12.23,0.0,0
2019,4,24,13,11.47,0.0,0
2019,4,24,14,11.18,0.0,0
2019,4,24,15,13.12,0.0,0
2019,4,24,16,13.3,0.0,0
2019,4,24,17,12.49,0.0,0
2019,4,24,18,12.15,0.0,0
2019,4,24,19,11.13,0.0,0
2019,4,24,20,13.46,0.0,0
2019,4,24,21,13.76,0.0,0
2019,4,24,22,15.25,0.0,0
2019,4,24,23,16.05,0.0,0
2019,4,25,0,13.91,0.0,0
2019,4,25,1,13.93,0.0,0
2019,4,25,2,14.73,0.0,0
2019,4,25,3,14.38,0.0,0
2019,4,25,4,15.24,0.0,0
2019,4,25,5,15.65,0.0,0
2019,4,25,6,15.68,0.0,0
2019,4,25,7,16.33,0.0,0
2019,4,25,8,16.49,0.0,0
2019,4,25,9,18.33,0.0,0
2019,4,25,10,19.05,0.0,0
2019,4,25,11,18.53,0.0,0
2019,4,25,12,16.79,0.0,0
2019,4,25,13,15.63,0.0,0
2019,4,25,14,14.97,0.0,0
2019,4,25,15,16.03,0.0,0
2019,4,25,16,15.96,0.0,0
2019,4,25,17,12.93,0.0,0
2019,4,25,18,17.66,0.0,0
2019,4,25,19,17.91,0.0,0
2019,4,25,20,17.47,0.0,0
2019,4,25,21,16.65,0.0,0
2019,4,25,22,16.55,0.0,0
2019,4,25,23,17.42,0.0,0
2019,4,26,0,14.23,0.0,0
2019,4,26,1,14.08,0.0,0
2019,4,26,2,13.45,0.0,0
2019,4,26,3,11.32,0.0,0
2019,4,26,4,10.96,0.0,0
2019,4,26,5,10.55,0.0,0
2019,4,26,6,10.18,0.0,0
2019,4,26,7,11.16,0.0,0
2019,4,26,8,11.9,0.0,0
2019,4,26,9,11.35,0.0,0
2019,4,26,10,9.89,0.0,0
2019,4,26,11,9.5,0.0,0
2019,4,26,12,8.34,0.0,0
2019,4,26,13,8.59,0.0,0
2019,4,26,14,8.15,0.0,0
2019,4,26,15,7.75,0.0,0
2019,4,26,16,8.11,0.0,0
2019,4,26,17,9.08,0.0,0
2019,4,26,18,10.31,0.0,0
2019,4,26,19,10.3,0.0,0
2019,4,26,20,10.21,0.0,0
2019,4,26,21,10.34,0.0,0
2019,4,26,22,10.71,0.0,0
2019,4,26,23,10.84,0.0,0
2019,4,27,0,11.6,0.0,0
2019,4,27,1,11.3,0.0,0
2019,4,27,2,10.65,0.0,0
2019,4,27,3,11.37,0.0,0
2019,4,27,4,12.39,0.0,0
2019,4,27,5,13.26,0.0,0
2019,4,27,6,12.28,0.0,0
2019,4,27,7,11.18,0.0,0
2019,4,27,8,10.66,0.0,0
2019,4,27,9,10.31,0.0,0
2019,4,27,10,10.28,0.0,0
2019,4,27,11,9.97,0.0,0
2019,4,27,12,9.4,0.0,0
2019,4,27,13,8.96,0.0,0
2019,4,27,14,8.35,0.0,0
2019,4,27,15,8.26,0.0,0
2019,4,27,16,8.58,0.0,0
2019,4,27,17,8.61,0.0,0
2019,4,27,18,8.47,0.0,0
2019,4,27,19,8.53,0.0,0
2019,4,27,20,8.54,0.0,0
2019,4,27,21,8.21,0.0,0
2019,4,27,22,8.31,0.0,0
2019,4,27,23,9.0,0.0,0
2019,4,28,0,8.74,0.0,0
2019,4,28,1,9.07,0.0,0
2019,4,28,2,9.59,0.0,0
2019,4,28,3,9.5,0.0,0
2019,4,28,4,9.12,0.0,0
2019,4,28,5,8.9,0.0,0
2019,4,28,6,9.63,0.0,0
2019,4,28,7,9.61,0.0,0
2019,4,28,8,10.57,0.0,0
2019,4,28,9,10.52,0.0,0
2019,4,28,10,10.55,0.0,0
2019,4,28,11,10.89,0.0,0
2019,4,28,12,11.2,0.0,0
2019,4,28,13,10.98,0.0,0
2019,4,28,14,10.7,0.0,0
2019,4,28,15,9.11,0.0,0
2019,4,28,16,9.5,0.0,0
2019,4,28,17,9.88,0.0,0
2019,4,28,18,10.25,0.0,0
2019,4,28,19,10.46,0.0,0
2019,4,28,20,11.03,0.0,0
2019,4,28,21,10.67,0.0,0
2019,4,28,22,10.67,0.0,0
2019,4,28,23,9.91,0.0,0
2019,4,29,0,10.77,0.0,0
2019,4,29,1,10.86,0.0,0
2019,4,29,2,11.2,0.0,0
2019,4,29,3,12.49,0.0,0
2019,4,29,4,12.61,0.0,0
2019,4,29,5,10.84,0.0,0
2019,4,29,6,11.43,0.0,0
2019,4,29,7,12.14,0.0,0
2019,4,29,8,13.29,0.0,0
2019,4,29,9,12.96,0.0,0
2019,4,29,10,11.52,0.0,0
2019,4,29,11,10.75,0.0,0
2019,4,29,12,10.54,0.0,0
2019,4,29,13,9.95,0.0,0
2019,4,29,14,9.7,0.0,0
2019,4,29,15,10.32,0.0,0
2019,4,29,16,9.46,0.0,0
2019,4,29,17,8.5,0.0,0
2019,4,29,18,7.93,0.0,0
2019,4,29,19,9.1,0.0,0
2019,4,29,20,8.99,0.0,0
2019,4,29,21,9.25,0.0,0
2019,4,29,22,9.59,0.0,0
2019,4,29,23,10.68,0.0,0
2019,4,30,0,10.73,0.0,0
2019,4,30,1,11.07,0.0,0
2019,4,30,2,11.65,0.0,0
2019,4,30,3,12.07,0.0,0
2019,4,30,4,11.85,0.0,0
2019,4,30,5,11.77,0.0,0
2019,4,30,6,12.23,0.0,0
2019,4,30,7,12.76,0.0,0
2019,4,30,8,12.84,0.0,0
2019,4,30,9,12.63,0.0,0
2019,4,30,10,12.42,0.0,0
2019,4,30,11,12.23,0.0,0
2019,4,30,12,12.18,0.0,0
2019,4,30,13,11.23,0.0,0
2019,4,30,14,11.59,0.0,0
2019,4,30,15,11.78,0.0,0
2019,4,30,16,12.7,0.0,0
2019,4,30,17,12.41,0.0,0
2019,4,30,18,13.66,0.0,0
2019,4,30,19,14.13,0.0,0
2019,4,30,20,15.13,0.0,0
2019,4,30,21,14.59,0.0,0
2019,4,30,22,13.14,0.0,0
2019,4,30,23,13.01,0.0,0
2019,5,1,0,12.51,0.0,0
2019,5,1,1,11.02,0.0,0
2019,5,1,2,11.4,0.0,0
2019,5,1,3,10.67,0.0,0
2019,5,1,4,10.4,0.0,0
2019,5,1,5,10.14,0.0,0
2019,5,1,6,9.02,0.0,0
2019,5,1,7,9.5,0.0,0
2019,5,1,8,8.71,0.0,0
2019,5,1,9,7.9,0.0,0
2019,5,1,10,8.28,0.0,0
2019,5,1,11,8.74,0.0,0
2019,5,1,12,8.8,0.0,0
2019,5,1,13,9.26,0.0,0
2019,5,1,14,10.05,0.0,0
2019,5,1,15,14.32,0.0,0
2019,5,1,16,17.64,0.0,0
2019,5,1,17,21.99,0.0,0
2019,5,1,18,24.62,0.0,0
2019,5,1,19,27.25,0.0,0
2019,5,1,20,27.98,0.0,0
2019,5,1,21,28.81,0.0,0
2019,5,1,22,21.95,0.0,0
2019,5,1,23,28.5,0.0,0
2019,5,2,0,25.18,0.0,0
2019,5,2,1,23.71,0.0,0
2019,5,2,2,22.37,0.0,0
2019,5,2,3,22.43,0.0,0
2019,5,2,4,23.83,0.0,0
2019,5,2,5,23.4,0.0,0
2019,5,2,6,23.04,0.0,0
2019,5,2,7,23.07,0.0,0
2019,5,2,8,22.95,0.0,0
2019,5,2,9,22.96,0.0,0
2019,5,2,10,22.09,0.0,0
2019,5,2,11,19.16,0.0,0
2019,5,2,12,17.91,0.0,0
2019,5,2,13,17.8,0.0,0
2019,5,2,14,17.37,0.0,0
2019,5,2,15,16.76,0.0,0
2019,5,2,16,15.59,0.0,0
2019,5,2,17,15.9,0.0,0
2019,5,2,18,16.57,0.0,0
2019,5,2,19,16.27,0.0,0
2019,5,2,20,16.52,0.0,0
2019,5,2,21,18.38,0.0,0
2019,5,2,22,50.51,0.0,0
2019,5,2,23,50.48,0.0,0
2019,5,3,0,50.48,0.0,0
2019,5,3,1,50.49,0.0,0
2019,5,3,2,50.5,0.0,0
2019,5,3,3,50.51,0.0,0
2019,5,3,4,50.53,0.0,0
2019,5,3,5,50.57,0.0,0
2019,5,3,6,50.52,0.0,0
2019,5,3,7,50.49,0.0,0
2019,5,3,8,50.49,0.0,0
2019,5,3,9,50.51,0.0,0
2019,5,3,10,50.53,0.0,0
2019,5,3,11,50.59,0.0,0
2019,5,3,12,50.62,0.0,0
2019,5,3,13,50.62,0.0,0
2019,5,3,14,50.51,0.0,0
2019,5,3,15,50.51,0.0,0
2019,5,3,16,50.44,0.0,0
2019,5,3,17,50.45,0.0,0
2019,5,3,18,50.44,0.0,0
2019,5,3,19,50.5,0.0,0
2019,5,3,20,50.43,0.0,0
2019,5,3,21,50.46,0.0,0
2019,5,3,22,50.45,0.0,0
2019,5,3,23,50.46,0.0,0
2019,5,4,0,50.52,0.0,0
2019,5,4,1,50.54,0.0,0
2019,5,4,2,50.5,0.0,0
2019,5,4,3,50.48,0.0,0
2019,5,4,4,50.51,0.0,0
2019,5,4,5,50.54,0.0,0
2019,5,4,6,50.53,0.0,0
2019,5,4,7,50.51,0.0,0
2019,5,4,8,50.52,0.0,0
2019,5,4,9,50.53,0.0,0
2019,5,4,10,50.53,0.0,0
2019,5,4,11,50.59,0.0,0
2019,5,4,12,50.59,0.0,0
2019,5,4,13,50.57,0.0,0
2019,5,4,14,50.55,0.0,0
2019,5,4,15,50.54,0.0,0
2019,5,4,16,50.49,0.0,0
2019,5,4,17,50.5,0.0,0
2019,5,4,18,50.48,0.0,0
2019,5,4,19,50.45,0.0,0
2019,5,4,20,50.46,0.0,0
2019,5,4,21,50.47,0.0,0
2019,5,4,22,50.47,0.0,0
2019,5,4,23,50.48,0.0,0
2019,5,5,0,50.53,0.0,0
2019,5,5,1,50.5,0.0,0
2019,5,5,2,50.46,0.0,0
2019,5,5,3,50.46,0.0,0
2019,5,5,4,50.5,0.0,0
2019,5,5,5,50.47,0.0,0
2019,5,5,6,50.49,0.0,0
2019,5,5,7,50.46,0.0,0
2019,5,5,8,50.49,0.0,0
2019,5,5,9,50.49,0.0,0
2019,5,5,10,50.5,0.0,0
2019,5,5,11,50.5,0.0,0
2019,5,5,12,50.56,0.0,0
2019,5,5,13,50.61,0.0,0
2019,5,5,14,50.61,0.0,0
2019,5,5,15,50.57,0.0,0
2019,5,5,16,50.54,0.0,0
2019,5,5,17,50.57,0.0,0
2019,5,5,18,50.55,0.0,0
2019,5,5,19,50.42,0.0,0
2019,5,5,20,50.4,0.0,0
2019,5,5,21,50.45,0.0,0
2019,5,5,22,50.43,0.0,0
2019,5,5,23,50.41,0.0,0
2019,5,6,0,50.4,0.0,0
2019,5,6,1,50.35,0.0,0
2019,5,6,2,50.37,0.0,0
2019,5,6,3,50.37,0.0,0
2019,5,6,4,50.36,0.0,0
2019,5,6,5,50.34,0.0,0
2019,5,6,6,50.31,0.0,0
2019,5,6,7,50.3,0.0,0
2019,5,6,8,50.32,0.0,0
2019,5,6,9,50.32,0.0,0
2019,5,6,10,50.3,0.0,0
2019,5,6,11,50.31,0.0,0
2019,5,6,12,50.29,0.0,0
2019,5,6,13,50.33,0.0,0
2019,5,6,14,50.32,0.0,0
2019,5,6,15,50.33,0.0,0
2019,5,7,7,10.97,0.0,0
2019,5,7,8,11.08,0.0,0
2019,5,7,9,11.98,0.0,0
2019,5,7,10,12.39,0.0,0
2019,5,7,11,12.32,0.0,0
2019,5,7,12,12.61,0.0,0
2019,5,7,13,13.25,0.0,0
2019,5,7,14,13.77,0.0,0
2019,5,7,15,14.96,0.0,0
2019,5,7,16,14.59,0.0,0
2019,5,7,17,14.01,0.0,0
2019,5,7,18,13.62,0.0,0
2019,5,7,19,14.04,0.0,0
2019,5,7,20,12.54,0.0,0
2019,5,7,21,13.15,0.0,0
2019,5,7,22,12.59,0.0,0
2019,5,7,23,12.77,0.0,0
2019,5,8,0,15.22,0.0,0
2019,5,8,1,15.39,0.0,0
2019,5,8,2,15.61,0.0,0
2019,5,8,3,17.44,0.0,0
2019,5,8,4,18.55,0.0,0
2019,5,8,5,18.82,0.0,0
2019,5,8,6,19.28,0.0,0
2019,5,8,7,19.28,0.0,0
2019,5,8,8,17.68,0.0,0
2019,5,8,9,17.75,0.0,0
2019,5,8,10,17.68,0.0,0
2019,5,8,11,20.82,0.0,0
2019,5,8,12,20.79,0.0,0
2019,5,8,13,20.82,0.0,0
2019,5,8,14,20.41,0.0,0
2019,5,8,15,19.73,0.0,0
2019,5,8,16,19.62,0.0,0
2019,5,8,17,21.09,0.0,0
2019,5,8,18,20.96,0.0,0
2019,5,8,19,23.15,0.0,0
2019,5,8,20,24.7,0.0,0
2019,5,8,21,26.63,0.0,0
2019,5,8,22,26.91,0.0,0
2019,5,8,23,28.45,0.0,0
2019,5,9,0,32.6,0.0,0
2019,5,9,1,33.41,0.0,0
2019,5,9,2,35.56,0.0,0
2019,5,9,3,39.07,0.0,0
2019,5,9,4,40.33,0.0,0
2019,5,9,5,39.68,0.0,0
2019,5,9,6,38.81,0.0,0
2019,5,9,7,37.75,0.0,0
2019,5,9,8,38.22,0.0,0
2019,5,9,9,34.47,0.0,0
2019,5,9,10,34.88,0.0,0
2019,5,9,11,35.15,0.0,0
2019,5,9,12,37.69,0.0,0
2019,5,9,13,37.49,0.0,0
2019,5,9,14,37.86,0.0,0
2019,5,9,15,36.62,0.0,0
2019,5,9,16,36.44,0.0,0
2019,5,9,17,37.19,0.0,0
2019,5,9,18,36.19,0.0,0
2019,5,9,19,35.2,0.0,0
2019,5,9,20,34.9,0.0,0
2019,5,9,21,36.49,0.0,0
2019,5,9,22,38.16,0.0,0
2019,5,9,23,38.59,0.0,0
2019,5,10,0,39.75,0.0,0
2019,5,10,1,36.92,0.0,0
2019,5,10,2,37.7,0.0,0
2019,5,10,3,34.11,0.0,0
2019,5,10,4,34.26,0.0,0
2019,5,10,5,35.28,0.0,0
2019,5,10,6,37.31,0.0,0
2019,5,10,7,36.33,0.0,0
2019,5,10,8,35.29,0.0,0
2019,5,10,9,33.06,0.0,0
2019,5,10,10,31.7,0.0,0
2019,5,10,11,27.83,0.0,0
2019,5,10,12,26.78,0.0,0
2019,5,10,13,27.87,0.0,0
2019,5,10,14,28.53,0.0,0
2019,5,10,15,30.07,0.0,0
2019,5,10,16,28.78,0.0,0
2019,5,10,17,27.74,0.0,0
2019,5,10,18,29.82,0.0,0
2019,5,10,19,32.38,0.0,0
2019,5,10,20,33.97,0.0,0
2019,5,10,21,33.45,0.0,0
2019,5,10,22,35.78,0.0,0
2019,5,10,23,36.02,0.0,0
2019,5,11,0,39.25,0.0,0
2019,5,11,1,39.43,0.0,0
2019,5,11,2,42.14,0.0,0
2019,5,11,3,41.33,0.0,0
2019,5,11,4,41.71,0.0,0
2019,5,11,5,43.77,0.0,0
2019,5,11,6,44.98,0.0,0
2019,5,11,7,43.84,0.0,0
2019,5,11,8,42.62,0.0,0
2019,5,11,9,39.56,0.0,0
2019,5,11,10,38.33,0.0,0
2019,5,11,11,36.9,0.0,0
2019,5,11,12,37.46,0.0,0
2019,5,11,13,35.72,0.0,0
2019,5,11,14,35.07,0.0,0
2019,5,11,15,33.71,0.0,0
2019,5,11,16,35.65,0.0,0
2019,5,11,17,36.08,0.0,0
2019,5,11,18,37.0,0.0,0
2019,5,11,19,35.86,0.0,0
2019,5,11,20,37.21,0.0,0
2019,5,11,21,38.58,0.0,0
2019,5,11,22,41.3,0.0,0
2019,5,11,23,41.84,0.0,0
2019,5,12,0,42.03,0.0,0
2019,5,12,1,36.75,0.0,0
2019,5,12,2,35.94,0.0,0
2019,5,12,3,35.1,0.0,0
2019,5,12,4,35.66,0.0,0
2019,5,12,5,35.43,0.0,0
2019,5,12,6,32.03,0.0,0
2019,5,12,7,31.49,0.0,0
2019,5,12,8,30.69,0.0,0
2019,5,12,9,30.76,0.0,0
2019,5,12,10,28.73,0.0,0
2019,5,12,11,29.36,0.0,0
2019,5,12,12,30.81,0.0,0
2019,5,12,13,31.11,0.0,0
2019,5,12,14,31.1,0.0,0
2019,5,12,15,24.99,0.0,0
2019,5,12,16,19.83,0.0,0
2019,5,12,17,18.0,0.0,0
2019,5,12,18,18.98,0.0,0
2019,5,12,19,20.04,0.0,0
2019,5,12,20,20.24,0.0,0
2019,5,12,21,20.82,0.0,0
2019,5,12,22,21.2,0.0,0
2019,5,12,23,21.16,0.0,0
2019,5,13,0,21.78,0.0,0
2019,5,13,1,23.42,0.0,0
2019,5,13,2,26.03,0.0,0
2019,5,13,3,27.66,0.0,0
2019,5,13,4,30.14,0.0,0
2019,5,13,5,30.74,0.0,0
2019,5,13,6,33.76,0.0,0
2019,5,13,7,35.25,0.0,0
2019,5,13,8,34.64,0.0,0
2019,5,13,9,33.72,0.0,0
2019,5,13,10,29.69,0.0,0
2019,5,13,11,23.75,0.0,0
2019,5,13,12,21.82,0.0,0
2019,5,13,13,19.1,0.0,0
2019,5,13,14,19.15,0.0,0
2019,5,13,15,15.18,0.0,0
2019,5,13,16,13.8,0.0,0
2019,5,13,17,14.17,0.0,0
2019,5,13,18,13.59,0.0,0
2019,5,13,19,13.72,0.0,0
2019,5,13,20,14.99,0.0,0
2019,5,13,21,15.24,0.0,0
2019,5,13,22,20.61,0.0,0
2019,5,13,23,26.74,0.0,0
2019,5,14,0,30.92,0.0,0
2019,5,14,1,26.87,0.0,0
2019,5,14,2,22.53,0.0,0
2019,5,14,3,18.15,0.0,0
2019,5,14,4,16.97,0.0,0
2019,5,14,5,17.21,0.0,0
2019,5,14,6,14.68,0.0,0
2019,5,14,7,12.33,0.0,0
2019,5,14,8,12.29,0.0,0
2019,5,14,9,13.83,0.0,0
2019,5,14,10,15.65,0.0,0
2019,5,14,11,17.61,0.0,0
2019,5,14,12,19.52,0.0,0
2019,5,14,13,22.38,0.0,0
2019,5,14,14,22.9,0.0,0
2019,5,14,15,24.6,0.0,0
2019,5,14,16,26.63,0.0,0
2019,5,14,17,25.59,0.0,0
2019,5,14,18,24.78,0.0,0
2019,5,14,19,19.41,0.0,0
2019,5,14,20,20.71,0.0,0
2019,5,14,21,20.53,0.0,0
2019,5,14,22,20.43,0.0,0
2019,5,14,23,21.24,0.0,0
2019,5,15,0,22.96,0.0,0
2019,5,15,1,21.32,0.0,0
2019,5,15,2,22.44,0.0,0
2019,5,15,3,21.27,0.0,0
2019,5,15,4,21.1,0.0,0
2019,5,15,5,21.02,0.0,0
2019,5,15,6,17.65,0.0,0
2019,5,15,7,18.21,0.0,0
2019,5,15,8,14.1,0.0,0
2019,5,15,9,12.83,0.0,0
2019,5,15,10,13.05,0.0,0
2019,5,15,11,13.04,0.0,0
2019,5,15,12,15.27,0.0,0
2019,5,15,13,16.0,0.0,0
2019,5,15,14,16.17,0.0,0
2019,5,15,15,14.6,0.0,0
2019,5,15,16,14.4,0.0,0
2019,5,15,17,16.4,0.0,0
2019,5,15,18,18.27,0.0,0
2019,5,15,19,19.08,0.0,0
2019,5,15,20,18.58,0.0,0
2019,5,15,21,19.31,0.0,0
2019,5,15,22,19.36,0.0,0
2019,5,15,23,26.09,0.0,0
2019,5,16,0,28.9,0.0,0
2019,5,16,1,34.07,0.0,0
2019,5,16,2,34.72,0.0,0
2019,5,16,3,38.26,0.0,0
2019,5,16,4,42.28,0.0,0
2019,5,16,5,44.34,0.0,0
2019,5,16,6,44.91,0.0,0
2019,5,16,7,46.85,0.0,0
2019,5,16,8,48.55,0.0,0
2019,5,16,9,49.38,0.0,0
2019,5,16,10,49.38,0.0,0
2019,5,16,11,48.0,0.0,0
2019,5,16,12,42.22,0.0,0
2019,5,16,13,34.9,0.0,0
2019,5,16,14,27.67,0.0,0
2019,5,16,15,23.86,0.0,0
2019,5,16,16,21.62,0.0,0
2019,5,16,17,17.17,0.0,0
2019,5,16,18,17.51,0.0,0
2019,5,16,19,15.6,0.0,0
2019,5,16,20,14.48,0.0,0
2019,5,16,21,16.11,0.0,0
2019,5,16,22,13.38,0.0,0
2019,5,16,23,12.45,0.0,0
2019,5,17,0,11.92,0.0,0
2019,5,17,1,11.73,0.0,0
2019,5,17,2,11.23,0.0,0
2019,5,17,3,11.25,0.0,0
2019,5,17,4,10.95,0.0,0
2019,5,17,5,12.14,0.0,0
2019,5,17,6,14.13,0.0,0
2019,5,17,7,17.79,0.0,0
2019,5,17,8,19.44,0.0,0
2019,5,17,9,19.45,0.0,0
2019,5,17,10,22.36,0.0,0
2019,5,17,11,23.29,0.0,0
2019,5,17,12,25.29,0.0,0
2019,5,17,13,28.53,0.0,0
2019,5,17,14,32.1,0.0,0
2019,5,17,15,35.96,0.0,0
2019,5,17,16,38.91,0.0,0
2019,5,17,17,44.11,0.0,0
2019,5,17,18,48.36,0.0,0
2019,5,17,19,48.23,0.0,0
2019,5,17,20,49.59,0.0,0
2019,5,17,21,50.7,0.0,0
2019,5,17,22,35.43,0.0,0
2019,5,17,23,34.02,0.0,0
2019,5,18,0,29.23,0.0,0
2019,5,18,1,32.09,0.0,0
2019,5,18,2,23.13,0.0,0
2019,5,18,3,16.88,0.0,0
2019,5,18,4,16.46,0.0,0
2019,5,18,5,17.7,0.0,0
2019,5,18,6,18.98,0.0,0
2019,5,18,7,22.48,0.0,0
2019,5,18,8,24.04,0.0,0
2019,5,18,9,24.06,0.0,0
2019,5,18,10,22.71,0.0,0
2019,5,18,11,21.88,0.0,0
2019,5,18,12,20.82,0.0,0
2019,5,18,13,20.7,0.0,0
2019,5,18,14,23.81,0.0,0
2019,5,18,15,25.16,0.0,0
2019,5,18,16,26.63,0.0,0
2019,5,18,17,29.31,0.0,0
2019,5,18,18,30.15,0.0,0
2019,5,18,19,31.78,0.0,0
2019,5,18,20,34.59,0.0,0
2019,5,18,21,36.83,0.0,0
2019,5,18,22,36.79,0.0,0
2019,5,18,23,39.76,0.0,0
2019,5,19,0,40.35,0.0,0
2019,5,19,1,42.8,0.0,0
2019,5,19,2,45.73,0.0,0
2019,5,19,3,47.82,0.0,0
2019,5,19,4,49.63,0.0,0
2019,5,19,5,52.16,0.0,0
2019,5,19,6,53.39,0.0,0
2019,5,19,7,57.48,0.0,0
2019,5,19,8,57.49,0.0,0
2019,5,19,9,60.55,0.0,0
2019,5,19,10,60.22,0.0,0
2019,5,19,11,63.72,0.0,0
2019,5,19,12,58.44,0.0,0
2019,5,19,13,52.94,0.0,0
2019,5,19,14,46.94,0.0,0
2019,5,19,15,44.88,0.0,0
2019,5,19,16,39.26,0.0,0
2019,5,19,17,23.98,0.0,0
2019,5,19,18,33.1,0.0,0
2019,5,19,19,40.44,0.0,0
2019,5,19,20,40.75,0.0,0
2019,5,19,21,35.05,0.0,0
2019,5,19,22,35.65,0.0,0
2019,5,19,23,40.91,0.0,0
2019,5,20,0,40.03,0.0,0
2019,5,20,1,31.26,0.0,0
2019,5,20,2,21.88,0.0,0
2019,5,20,3,14.51,0.0,0
2019,5,20,4,12.15,0.0,0
2019,5,20,5,11.97,0.0,0
2019,5,20,6,14.63,0.0,0
2019,5,20,7,13.0,0.0,0
2019,5,20,8,14.6,0.0,0
2019,5,20,9,15.25,0.0,0
2019,5,20,10,16.7,0.0,0
2019,5,20,11,17.07,0.0,0
2019,5,20,12,17.65,0.0,0
2019,5,20,13,17.68,0.0,0
2019,5,20,14,18.64,0.0,0
2019,5,20,15,17.78,0.0,0
2019,5,20,16,16.58,0.0,0
2019,5,20,17,17.25,0.0,0
2019,5,20,18,18.48,0.0,0
2019,5,20,19,19.5,0.0,0
2019,5,20,20,19.48,0.0,0
2019,5,20,21,19.19,0.0,0
2019,5,20,22,19.66,0.0,0
2019,5,20,23,20.66,0.0,0
2019,5,21,0,22.64,0.0,0
2019,5,21,1,25.51,0.0,0
2019,5,21,2,26.99,0.0,0
2019,5,21,3,31.41,0.0,0
2019,5,21,5,29.9,0.0,0
2019,5,21,7,33.77,0.0,0
2019,5,21,8,36.44,0.0,0
2019,5,21,9,36.35,0.0,0
2019,5,21,11,37.49,0.0,0
2019,5,21,12,29.88,0.0,0
2019,5,21,13,29.94,0.0,0
2019,5,21,15,38.88,0.0,0
2019,5,21,16,38.8,0.0,0
2019,5,21,17,37.74,0.0,0
2019,5,21,18,35.75,0.0,0
2019,5,21,19,33.79,0.0,0
2019,5,21,20,35.46,0.0,0
2019,5,21,21,36.08,0.0,0
2019,5,21,22,36.45,0.0,0
2019,5,21,23,41.34,0.0,0
2019,5,22,0,43.72,0.0,0
2019,5,22,1,50.96,0.0,0
2019,5,22,2,58.01,0.0,0
2019,5,22,3,58.35,0.0,0
2019,5,22,4,49.3,0.0,0
2019,5,22,5,44.29,0.0,0
2019,5,22,6,39.67,0.0,0
2019,5,22,7,37.68,0.0,0
2019,5,22,8,36.05,0.0,0
2019,5,22,9,36.06,0.0,0
2019,5,22,10,42.37,0.0,0
2019,5,22,11,40.42,0.0,0
2019,5,22,12,42.71,0.0,0
2019,5,22,13,48.27,0.0,0
2019,5,22,14,51.74,0.0,0
2019,5,22,15,52.93,0.0,0
2019,5,22,16,54.36,0.0,0
2019,5,22,17,52.09,0.0,0
2019,5,22,18,52.11,0.0,0
2019,5,22,19,50.9,0.0,0
2019,5,22,20,53.53,0.0,0
2019,5,22,21,57.15,0.0,0
2019,5,22,22,61.52,0.0,0
2019,5,22,23,65.74,0.0,0
2019,5,23,0,72.0,0.0,0
2019,5,23,1,79.93,0.0,0
2019,5,23,2,93.42,0.0,0
2019,5,23,3,81.54,0.0,0
2019,5,23,4,67.68,0.0,0
2019,5,23,5,59.44,0.0,0
2019,5,23,6,54.62,0.0,0
2019,5,23,7,49.65,0.0,0
2019,5,23,8,51.12,0.0,0
2019,5,23,9,57.86,0.0,0
2019,5,23,10,56.14,0.0,0
2019,5,23,11,50.77,0.0,0
2019,5,23,12,46.37,0.0,0
2019,5,23,13,48.23,0.0,0
2019,5,23,14,57.04,0.0,0
2019,5,23,15,63.76,0.0,0
2019,5,23,16,63.87,0.0,0
2019,5,23,17,56.75,0.0,0
2019,5,23,18,53.44,0.0,0
2019,5,23,19,50.67,0.0,0
2019,5,23,20,50.37,0.0,0
2019,5,23,21,52.07,0.0,0
2019,5,23,22,53.37,0.0,0
2019,5,23,23,55.81,0.0,0
2019,5,24,0,56.51,0.0,0
2019,5,24,1,53.09,0.0,0
2019,5,24,2,46.09,0.0,0
2019,5,24,3,36.0,0.0,0
2019,5,24,4,27.57,0.0,0
2019,5,24,5,22.78,0.0,0
2019,5,24,6,23.11,0.0,0
2019,5,24,7,21.83,0.0,0
2019,5,24,8,22.96,0.0,0
2019,5,24,9,22.62,0.0,0
2019,5,24,10,22.09,0.0,0
2019,5,24,11,22.25,0.0,0
2019,5,24,12,23.29,0.0,0
2019,5,24,13,25.62,0.0,0
2019,5,24,14,25.52,0.0,0
2019,5,24,15,20.84,0.0,0
2019,5,24,16,18.17,0.0,0
2019,5,24,17,16.42,0.0,0
2019,5,24,18,17.48,0.0,0
2019,5,24,19,17.63,0.0,0
2019,5,24,20,18.53,0.0,0
2019,5,24,21,18.51,0.0,0
2019,5,24,22,18.49,0.0,0
2019,5,24,23,21.42,0.0,0
2019,5,25,0,22.48,0.0,0
2019,5,25,1,21.63,0.0,0
2019,5,25,2,19.98,0.0,0
2019,5,25,3,19.75,0.0,0
2019,5,25,4,21.2,0.0,0
2019,5,25,5,23.54,0.0,0
2019,5,25,6,24.53,0.0,0
2019,5,25,7,24.94,0.0,0
2019,5,25,8,25.96,0.0,0
2019,5,25,9,25.92,0.0,0
